unique_id,name,edition,card_number,race,type,cost,power,health,loyalty,power_icons,traits,rules_text,illustrator,card_quantity
07046,Stormvermin,Legends,46,Neutral,Unit,4,2,4,0,2,"Skaven, Warrior.",Hit Points: 4 Skaven. Warrior. Destruction only. Action: Spend 1 resource to redirect the next 2 damage dealt to target unit you control to this unit.,Ryan Barger,3
08030,Straits of Lothern,Realm of the Phoenix King,30,High Elf,Support,3,1,,3,1,Location,Location. Kingdom. This card gains [Power] equal to the number of units in this zone. Those who pass between the straits never forget the sight.,Yoann Boissonnet,3
10080,Strength of Emperors,Glory of Days Past,80,Neutral,Tactic,1,,,0,,,"Action: Heal all damage on target legend, then draw X cards. X is the number of damage healed. I will not bow to the likes of you.",Daarken,3
09051,Stricken Warrior,The Accursed Dead,51,Chaos,Unit,2,,4,1,0,Warrior,"Hit Points: 4 Warrior. Forced: When this unit is opposed in combat, deal 1 damage to each other participating unit. Not even my sword will give you a clean death.",Cristi Balanescu,3
10109,Strike from the Shadows,Faith and Steel,109,High Elf,Tactic,1,,,2,,,"Action: When a section of your capital is attacked, target a development in that zone. If it is a facedown [High Elf] unit, it gains Ambush X until the end of the phase. X is its loyalty.",0 Comments,3
01021,Striking the Grudge,Core Set,21,Dwarf,Tactic,1 +,,,,,,- Action: One target attacking or defending unit gains [PP] until the end of the turn.,,
09084,Strollaz's Banner,Portent of Doom,84,Dwarf,Support,0,,,2,0,"Attachment, Rune","Attachment. Rune. Attach to a target [Dwarf] unit you control. Quest. Action: When a unit enters this zone, shuffle the top unit in your discard pile into your deck and put 1 resource token on a quest you control.",Santiago Villa,3
01020,Stubborn Refusal,Core Set,20,Dwarf,Tactic,2 +,,,,,,- Action: Move all damage from one target unit to another target unit in any player's corresponding zone.,,
04030,Stunty Smasha,The Fall of Karak Grimaz,30,Orc,Unit,2,1,1,1,1,Warrior,Hit Points: 1 Warrior. Action: Sacrifice this unit to destroy target development. Da hills is alive wit da sound uv smashin'!,Ryan Barger,3
09039,Summon the Reserves,Fragments of Power,39,High Elf,Quest,1,,,2,,Epic,"Epic. Quest. Action: If a unit is questing here when one of your zones is attacked, reveal the top card of your deck. If the revealed card is a non-Dragon [High Elf] unit, put it into play in the attacked zone. That unit must defend this turn if able.",Games Workshop Ltd,3
10055,Summoning Tower,Battle for the Old World,55,Chaos,Support,2,1,,2,1,Fortification,"Fortification. Action: When this zone is attacked, sacrifice a unit in this zone to put a [Chaos] unit of equal or lower cost into play from your hand into this zone.",Lin Bo,3
10034,Summons of Chaos,Oaths of Vengeance,34,Chaos,Tactic,2,,,4,,Epic Spell,Epic Spell. Limited. Action: Name a number and reveal the top X cards of your deck. X is the named number. Put a [Chaos] unit with cost X or less revealed by this effect into play in your battlefield. Discard the rest of the revealed cards.,Daarken,3
12007,Sun Temple of Chotec,Hidden Kingdoms,7,Neutral,Support,1,,,,,"Lizardmen, Pyramid",- Order only. Lower the cost of the first Lizardmen unit you play each turn into a zone with at least 1 Pyramid card by 1.,,
02039,Surprise Assault,Path of the Zealot,39,Neutral,Tactic,2,,,0,,,Action: Deal X indirect damage to one target player. X is the number of developments in your battlefield. (Players assign their own indirect damage.) We shall strike it down with the dawn!,Andrea Uderzo,1
03048,Surrender!,Assault on Ulthuan,48,Empire,Tactic,1,,,2,,,Action: Return target defending unit to its owner's hand. Yield!,John Blanche,
02072,Swarm 'Em,The Deathmaster's Dance,72,Orc,Tactic,X,,,2,,,"Action: Deal X damage to one target defending unit, where X is the number of units and developments in your battlefield. Mob up boyz, we got umies to kill!",Sam Wood,1
07052,Swarm of Bats,Legends,52,Neutral,Unit,2,1,1,0,1,"Undead, Creature.","Hit Points: 1 Undead. Creature. Destruction only. Necromancy. Action: When this unit attacks, discard the top four cards of your deck. This unit gains power equal to the number of units discarded this way until the end of the turn.",Matthew Starbuck,3
09034,Swift-moving Storm,Fragments of Power,34,Dark Elf,Tactic,4,,,3,,Spell,"Spell. Action: Units you control gain Scout until the end of the turn. Lightning and thunder, followed by blood and chains.",Simon Dominic,3
03003,Sword Masters of Hoeth,Assault on Ulthuan,3,High Elf,Unit,4,2,3,2,2,"Warrior, Elite",Hit Points: 3 Warrior. Elite. Battlefield. Cancel all combat damage assigned to this unit. Warrior-scholars from Hoeth's famed White Tower.,Michael Phillippi,
09094,Swords of Chaos,Portent of Doom,94,Chaos,Unit,4,2,3,3,2,Bodyguard,Hit Points: 3 Bodyguard. Battlefield only. Toughness 2. This unit can attack or defend (from any zone) whenever a [Chaos] legend you control attacks or defends. Chosen by the Everchosen himself.,Adam Lane,3
09031,Sworn of Khorne,Fragments of Power,31,Chaos,Unit,2,3,1,1,3,"Khorne, Warrior",Hit Points: 1 Warrior. Battlefield only. This unit cannot attack unless the defending zone has at least 1 corrupted unit.,Jake Murray,3
04066,Tactical Misdirection,Redemption of a Mage,66,Empire,Tactic,2,,,2,,,Action: Choose a zone. Units in that zone may defend any zone this turn. Lead them into the ambush!,John Wigley,3
04092,Tainted Well,The Fourth Waystone,92,Chaos,Support,4,2,,2,2,Building,"Building. Action: When a unit is corrupted, deal 1 damage to that unit. I'm sure this water will be fine...",Tom Garden,3
03041,Take Captive!,Assault on Ulthuan,41,Dark Elf,Tactic,3,,,3,,,"Action: Take control of target attacking unit until the end of the turn. Move it to the attacked zone, declared as a defender. That's it human whelp. Take your lessons well!",Mark Smith,
02024,Talabheim Detachment,Path of the Zealot,24,Empire,Unit,2,1,2,1,1,Warrior,Hit Points: 2 Warrior. Action: Spend 1 resource to return this unit to its owner's hand.,Karl Kopinski,3
09117,Talismanic Tatoos,Shield of the Gods,117,Neutral,Support,2,,,0,0,"Wood Elf, Attachment",Wood Elf. Attachment. Order only. Attach to a target Wood Elf unit. Attached unit gains [Power] for each development in this zone.,Magali Villeneuve,3
03016,Tear of Isha,Assault on Ulthuan,16,High Elf,Tactic,1,,,1,,Spell,"Spell. Action: Heal all damage on one target unit. Purity of mind, spirit, and body.",Loren Fetterman,
07023,Teclis,Legends,23,High Elf,Legend,5,3,3,4,,,"Action: At the beginning of your turn, reveal the top 5 cards of your deck. You may play a tactic card revealed this way without paying any costs (following all restrictions). Then, shuffle your deck. ""Lileath knows the purity of my intentions - I would see the shackles of Chaos broken.""",Clint Langley,3
08065,Teller of Tales,Karaz a Karak,65,Dwarf,Unit,2,1,1,3,1,Storyteller,"Hit Points: 1 Storyteller. Kingdom. Action: When an ability is triggered on a quest you control, target [Dwarf] unit gains [Power] until the end of the turn. So there he was, axe stuckin the wyvern's skull.. no, this is a different wyvern...",0 Comments,3
05035,Temple Guard,March of the Damned,35,Neutral,Unit,3,1,3,0,1,Lizardmen.,Hit Points: 3 Lizardmen. Order only. Action: Spend 1 resource to redirect the next 2 damage dealt to target unit you control to another target unit you control.,Florian Stitz,3
01042,Temple of Shallya,Core Set,42,Empire,Support,4,2,,1,2,Building,"Building. Kingdom. At the beginning of your kingdom phase, you may move one of your units from its current zone to one of your other zones.",Trevor Cook,1
09075,Temple of Spite,Vessel of the Winds,75,Dark Elf,Support,2,1,,2,1,Black Ark,"Black Ark. Quest. Action: Discard the top card of your deck to have target unit get -1 hit point until the end of the turn. Then, put 1 resource token on this card. (Limit once per turn.)",Simon Dominic,3
09108,Temple of Ulric,Shield of the Gods,108,Empire,Support,3,2,,3,2,Building,Building. Limited. Action: Switch target quest you control with a [Empire] or neutral quest from your hand. Move all resource tokens and questing units from the target quest to the new quest.,Cristi Balanescu,3
03015,Temple of Vaul,Assault on Ulthuan,15,High Elf,Support,3,3,,1,3,Building,"Building. Forced: At the beginning of your turn, deal 2 damage to your capital (you choose which section(s)).",Marco Caradonna,
04044,Temple of Verena,The Silent Forge,44,Empire,Support,2,1,,2,1,,"Building. You may spend resource tokens on this card as though they were in your pool. Action: At the beginning of your turn, put up to 2 resources from your pool on this card.",Loren Fetterman,3
07043,Terradon Rider,Legends,43,Neutral,Unit,4,1,3,0,1,- Lizardmen.,Hit Points: 3 Lizardmen. Order only. This unit gains [Power] equal to the total number of other Lizardmen units in this zone.,Jason Juta,3
10097,Test of Will,The Ruinous Hordes,97,Dark Elf,Tactic,2,,,1,,Spell,Spell. Dark Elf only. Ambush 0. Play only during the Ambush step. Action: Attacking opponent must sacrifice an attacking unit or cancel the attack.,David Vargo,3
06096,Testing the Spell,The Eclipse of Hope,96,Dark Elf,Tactic,3,,,3,,Spell,"Spell. Action: Put the top card of your deck into play facedown as a development. Then, take control of target unit with a printed cost of X or lower and move it to your corresponding zone until the end of the turn. X is the number of developments you control.",Mio del Rosario,3
11001,Thane of Karak Norn,Cataclysm,1,Dwarf,Unit,4 +,2,4,,,"Hero, Warrior",- Limit 1 Hero per zone. Toughness 2. This unit gains [PP] and may attack from any zone while one of your zones is burning.,,
07017,The Black Guard,Legends,17,Empire,Unit,3,1,3,1,1,"Knight, Elite","Hit Points: 3 Knight. Elite. If you control a legend, this unit may defend any zone.","Pierre ""Asahi"" Raveneau",3
08011,The Bleeding Wall,The Inevitable City,11,Chaos,Support,2,1,,2,1,Location,"Location. Action: When a [Chaos] unit you control is corrupted, put a resource token on this card. Action: Remove 2 resource tokens from this card to destroy target corrupted unit.",Oleg Saakyan,3
06092,The Changeling,The Eclipse of Hope,92,Chaos,Unit,5,2,4,3,2,Hero,Hit Points: 4 Hero. Limit one Hero per zone. Lower the cost to play this unit into your kingdom by 2. Quest. This unit gains [Power] Battlefield. This unit gains Scout and Toughness 1.,Vaello Bertol,3
08089,The Ebonblades,City of Winter,89,Dark Elf,Unit,1,1,1,2,1,Warrior,"Hit Points: 1 Warrior. Battlefield only. While you control a Sorcerer unit, this unit gains [Power].",Mark Winters,3
10103,The Emperor's Statue,Faith and Steel,103,Empire,Support,1,1,,1,1,Building,"Building. If you conrol a non-[Empire] card, sacrifice this card.",Igor Kieryluk,3
11058,The Eternity Stair,Cataclysm,58,Neutral,Fulcrum,1,,,0,,,"While this fulcrum is channeled, each unit in your battlefield gains [Power].",Yoann Boissonnet,1
03013,The Glittering Tower,Assault on Ulthuan,13,High Elf,Support,2,1,,1,1,Building,"Building. Kingdom. Action: Whenever you heal a unit, deal 1 damage to one target enemy unit or one target section of an opponent's capital.",Ignacio Lazcano,
08069,The Great Guild Hall,Karaz a Karak,69,Dwarf,Support,5,4,,5,4,Capital Center,"Capital Center. This card enters play with 4 resource tokens on it. Action: At the beginning of your turn, remove a resource token from this card. Then, if there are no resource tokens on this card, search your deck for up to 5 [Dwarf] support cards, reveal them, and add them to your hand. Then, shuffle your deck.",0 Comments,3
01030,The Greatswords,Core Set,30,Empire,Unit,4 +,1,4,,,"Warrior, Elite","- Forced: When a unit enters this zone, The Greatswords gains [P] until the end of the turn.",,
08109,The Imperial Zoo,The Imperial Throne,109,Empire,Support,1,,,3,0,Location,Location. This card gains [Power] for each resource token on it. Action: Spend X resources to put a resource token on this card. X is the number of resource tokens on this card.,David A. Nash,3
11008,The Last Oath,Cataclysm,8,Dwarf,Tactic,0 +,,,,,,"- Action: Until the end of the turn, when target Dwarf unit you control leaves play, deal damage equal to its power to one targe unit controlled by each opponent.",,
09041,The Liber Mortis,The Accursed Dead,41,Neutral,Support,4,,,0,0,"Artefact, Tome",Artefact. Tome. Destruction only. Attach to a target Hero or legend. This card cannot be targeted by card effects. Action: Corrupt attached Hero or legend ot put target unit in any discard pile into play under your control.,A. L. Ashbaugh,3
12016,The Oak of Ages,Hidden Kingdoms,16,Neutral,Support,3,2,,,,"Wood Elf, Location",- Wood Elf only. Each Wood Elf unit in play also counts as a development.,,
05052,The Screaming Banner,March of the Damned,52,Neutral,Support,2,0,,0,0,"Attachment, Undead.","Attachment. Undead. Destruction only. Attach to a target Undead unit you control. Action: When attached unit attacks, target unit loses [Power][Power] until the end of the turn.",Igor Kieryluk,3
09088,The Sealed Vaults,Portent of Doom,88,Empire,Tactic,0,,,2,,,"Action: Discard the top 3 cards of your deck. Gain 1 resource for each discarded card with a Quest ability. ""Greater treasures stored in there than what Khemri kings left behind."" - Erick, myth hunter",Simon Dominic,3
12025,The Shattered Tower,Hidden Kingdoms,25,Neutral,Support,3,1,,,,"Skaven, Building","- Destruction only.Play with the top card of your deck revealed. If the top card of your deck is skaven unit, you may play it as if it were in your hand.",,
06043,The Slayer Oath,The Twin Tailed Comet,43,Dwarf,Tactic,2,,,2,,,"Action: Target unit you control gains a [Power] for each unit in your discard pile until the end of the turn. When the shame grows too great to bear, dwarfs shave their heads, dye their hair orange, and seek glorious death in battle.",Jeffrey Lai,3
09006,The Unending Horde,Rising Dawn,6,Orc,Support,1,,,2,0,Condition,"Condition. If your [Orc] unit would leave play, you can attach it to this card instead (it is not considered to be in play). Action: Spend X resources to put all [Orc] units attached to this card into play in your battlefield. X is the total printed cost of attached cards. (Limit once per turn.)",Cristi Balanescu,3
06120,The Wild Hunt,Fiery Dawn,120,Neutral,Tactic,4,,,0,,Wood Elf,"Wood Elf. Order only. Action: Choose a target unit. That unit's controller sacrifices it. Then, that player may put into play facedown up to X developments from the top of his deck. X is the sacrificed unit's power.",Victor Corbella,3
02092,Thick-Skinned,Warpstone Chronicles,92,Orc,Support,0,,,2,0,Attachment,Attachment. Attach to a target [Orc] unit. Action: Sacrifice this card to redirect any number of combat damage assigned to attached unit to one target unit you control.,Rick Sardinha,3
07038,Thief of Essence,Legends,38,Dark Elf,Unit,2,1,1,2,1,Thief,"Hit Points: 1 Thief. Action: When one or more units leaves play, draw a card.",Andrew Silver,3
10061,Thorek Ironbrow,Glory of Days Past,61,Dwarf,Legend,3,1-2-1,3,2,,,"Forced: When this legend enters play, you must burn 3 zones instead of 2 in order to win for the rest of the game. Action: When this legend attacks, put a [Dwarf] support card of cost X or less from your hand into play. X is the number of resources in your pool.",0 Comments,3
